6000
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.12
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.07
7.1
7.1
7.07
7.1
7.07
7.1
7.07
7.07
7.04
7.07
7.07
7.04
7.07
7.04
7.04
7.07
7.04
7.01
7.04
7.04
7.04
7.04
7.04
7.04
7.04
7.04
7.04
7.04
7.04
7.04
7.01
7.04
7.07
7.07
7.07
7.07
7.07
7.07
7.07
7.07
7.07
7.07
7.07
7.07
7.07
7.18
7.18
7.18
7.07
7.18
7.1
7.18
7.15
7.18
7.15
7.18
7.21
7.21
7.21
7.21
7.21
7.12
7.24
7.21
7.21
7.21
7.21
7.21
7.21
7.21
7.21
7.21
7.21
7.18
7.21
7.21
7.21
7.21
7.21
7.21
7.18
7.18
7.18
7.21
7.18
7.21
7.21
7.21
7.21
7.21
7.21
7.18
7.18
7.15
7.15
7.18
7.18
7.18
7.18
7.18
7.18
7.07
7.18
7.15
7.18
7.07
7.07
7.04
7.07
7.04
7.07
7.07
7.07
7.07
7.07
7.04
7.04
7.04
7.07
7.07
7.07
7.07
7.07
7.07
7.04
7.04
7.04
7.01
7.01
7.01
7.01
7.1
6.98
7.01
7.01
6.98
6.98
6.98
7.01
7.01
6.98
6.98
7.01
7.1
6.98
6.98
6.98
6.98
6.98
7.1
6.98
7.1
6.98
7.1
6.98
7.1
7.1
7.1
7.1
7.1
7.1
7.1
7.1
6.98
7.1
6.98
6.98
6.98
6.98
6.98
6.98
7.1
7.07
6.98
7.1
7.1
7.1
7.1
7.07
6.98
6.98
7.1
7.1
6.98
6.98
6.98
6.98
7.07
7.07
7.07
7.1
7.07
7.07
7.07
7.07
7.07
6.98
7.07
7.07
7.07
7.07
7.07
7.07
7.1
7.07
7.07
7.07
6.95
7.07
7.07
6.98
6.95
7.07
6.95
6.95
6.95
7.04
6.95
6.95
6.95
7.07
6.95
6.95
6.93
6.95
6.95
6.95
6.93
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.93
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.84
6.84
6.84
6.87
6.87
6.95
6.95
6.87
6.87
6.87
6.93
6.93
6.93
6.95
6.84
6.95
6.95
6.98
6.87
6.87
6.95
6.95
6.98
6.95
6.87
6.87
6.98
6.87
6.98
6.95
6.95
6.95
6.95
6.95
6.98
6.98
6.98
6.95
6.95
6.95
6.95
6.95
6.95
6.95
6.98
6.95
6.95
7.04
7.07
7.07
6.98
7.04
7.04
7.04
7.04
7.07
7.07
7.04
7.07
7.07
7.07
7.04
7.15
7.07
7.07
7.07
7.15
7.15
7.15
7.12
7.04
7.15
7.15
7.12
7.15
7.15
7.12
7.15
7.15
7.12
7.12
7.12
7.12
7.12
7.27
7.27
7.27
7.15
7.24
7.24
7.24
7.24
7.24
7.24
7.15
7.27
7.24
7.24
7.24
7.24
7.24
7.24
7.21
7.24
7.21
7.21
7.12
7.21
7.24
7.1
7.1
7.1
7.12
7.12
7.1
7.1
7.1
7.1
7.12
7.1
7.1
7.12
7.1
7.12
7.01
7.01
7.12
7.04
7.01
6.98
7.01
7.04
7.04
7.01
7.01
6.98
7.01
7.01
6.98
6.93
6.93
6.93
6.93
6.93
6.95
6.84
6.84
6.81
6.81
6.81
6.81
6.81
6.81
6.84
6.84
6.84
6.84
6.84
6.84
6.81
6.84
6.87
6.84
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.87
6.84
6.98
6.87
6.87
6.87
6.98
6.98
6.98
6.98
6.98
6.98
6.95
6.95
6.95
6.95
6.93
6.95
6.95
6.95
6.95
7.07
6.95
6.98
6.95
7.07
7.07
7.04
7.04
7.07
7.07
7.04
7.07
